2025-02-28 18:54:29,826 INFO    Thread-11 (_thread_body):1469059 [sender.py:transition_state():581] send defer: 11
2025-02-28 18:54:29,827 INFO    HandlerThread:1469059 [handler.py:handle_request_defer():188] handle defer: 11
2025-02-28 18:54:29,827 INFO    SenderThread:1469059 [sender.py:send_request_defer():577] handle sender defer: 11
2025-02-28 18:54:29,827 INFO    SenderThread:1469059 [file_pusher.py:join():175] waiting for file pusher
2025-02-28 18:54:29,827 INFO    SenderThread:1469059 [sender.py:transition_state():581] send defer: 12
2025-02-28 18:54:29,827 INFO    HandlerThread:1469059 [handler.py:handle_request_defer():188] handle defer: 12
2025-02-28 18:54:29,827 INFO    SenderThread:1469059 [sender.py:send_request_defer():577] handle sender defer: 12
2025-02-28 18:54:29,827 INFO    SenderThread:1469059 [file_stream.py:finish():601] file stream finish called
2025-02-28 18:54:30,094 INFO    SenderThread:1469059 [file_stream.py:finish():605] file stream finish is done
2025-02-28 18:54:30,094 INFO    SenderThread:1469059 [sender.py:transition_state():581] send defer: 13
2025-02-28 18:54:30,094 INFO    HandlerThread:1469059 [handler.py:handle_request_defer():188] handle defer: 13
2025-02-28 18:54:30,094 INFO    SenderThread:1469059 [sender.py:send_request_defer():577] handle sender defer: 13
2025-02-28 18:54:30,094 INFO    SenderThread:1469059 [sender.py:transition_state():581] send defer: 14
2025-02-28 18:54:30,095 INFO    HandlerThread:1469059 [handler.py:handle_request_defer():188] handle defer: 14
2025-02-28 18:54:30,095 INFO    SenderThread:1469059 [sender.py:send_request_defer():577] handle sender defer: 14
2025-02-28 18:54:30,096 INFO    MainThread:1469059 [wandb_run.py:_footer_history_summary_info():3958] rendering history
2025-02-28 18:54:30,096 INFO    MainThread:1469059 [wandb_run.py:_footer_history_summary_info():3990] rendering summary
2025-02-28 18:54:30,097 INFO    MainThread:1469059 [wandb_run.py:_footer_sync_info():3919] logging synced files
2025-02-28 18:54:30,097 INFO    HandlerThread:1469059 [handler.py:finish():897] shutting down handler
2025-02-28 18:54:31,096 INFO    WriterThread:1469059 [datastore.py:close():296] close: /data/class/cs175/iklimov/PerfectTransitions/scripts/wandb/run-20250228_132638-2489tbp4/run-2489tbp4.wandb
2025-02-28 18:54:31,096 INFO    SenderThread:1469059 [sender.py:finish():1580] shutting down sender
2025-02-28 18:54:31,096 INFO    SenderThread:1469059 [file_pusher.py:finish():169] shutting down file pusher
2025-02-28 18:54:31,096 INFO    SenderThread:1469059 [file_pusher.py:join():175] waiting for file pusher
2025-02-28 18:54:31,097 INFO    MsgRouterThr:1469059 [mailbox.py:close():115] Closing mailbox, abandoning 0 handles.
